,Submission,Title,Cited
1049,1876,Is $L^2$ Physics Informed Loss Always Suitable for Training Physics Informed Neural Network?,-1
1048,11638,The Mechanism of Prediction Head in Non-contrastive Self-supervised Learning,-1
2337,7638,Model-Based Opponent Modeling,-1
2338,7569,On the Sample Complexity of Stabilizing LTI Systems on a Single Trajectory,-1
1045,2768,Adv-Attribute: Inconspicuous and Transferable Adversarial Attack on Face Recognition,-1
1026,7381,Convergence for score-based generative modeling with polynomial complexity,-1
2341,3954,Learning Causally Invariant Representations for Out-of-Distribution Generalization on Graphs,-1
1043,9811,Dual-discriminative Graph Neural Network for Imbalanced Graph-level Anomaly Detection,-1
2345,3759,Gradient-Free Methods for Deterministic and Stochastic Nonsmooth Nonconvex Optimization,-1
2346,6174,A consistently adaptive trust-region method,-1
2347,10400,Unbiased Estimates for Multilabel Reductions of Extreme Classification with Missing Labels,-1
1037,4011,Relation-Constrained Decoding for Text Generation,-1
1036,12675,The Slingshot Mechanism: An Empirical Study of Adaptive Optimizers and the \emph{Grokking Phenomenon},-1
2351,8884,360-MLC: Multi-view Layout Consistency for Self-training and Hyper-parameter Tuning,-1
1031,2370,A Non-asymptotic Analysis of Non-parametric Temporal-Difference Learning,-1
1029,8138,Invariant and Transportable Representations for Anti-Causal Domain Shifts,-1
2323,10176,Rate-Distortion Theoretic Bounds on Generalization Error for Distributed Learning,-1
1080,10821,The trade-offs of model size in large recommendation models : 100GB to 10MB Criteo-tb DLRM model,-1
2320,2671,Frank-Wolfe-based Algorithms for Approximating Tyler's M-estimator,-1
1084,4026,TokenMixup: Efficient Attention-guided Token-level Data Augmentation for Transformers,-1
2296,10816,Robustness to Label Noise Depends on the Shape of the Noise Distribution,-1
2297,6342,Spatial Mixture-of-Experts,-1
1130,4180,Incorporating Bias-aware Margins into Contrastive Loss for Collaborative Filtering,-1
1128,4486, Class-Aware Adversarial Transformers for Medical Image Segmentation ,-1
1127,8513,You Can’t Count on Luck: Why Decision Transformers and RvS Fail in Stochastic Environments,-1
1122,7356,A Projection-free Algorithm for Constrained Stochastic Multi-level Composition Optimization,-1
2302,5153,VideoMAE: Masked Autoencoders are Data-Efficient Learners for Self-Supervised Video Pre-Training,-1
1116,946,Prompt Learning with Optimal Transport for Vision-Language Models,-1
1114,11697,Few-Shot Fast-Adaptive Anomaly Detection,-1
1110,5141,Generic bounds on the approximation error for physics-informed (and) operator learning,-1
1109,1830,Cost-Sensitive Self-Training for Optimizing Non-Decomposable Metrics,-1
2308,2880,Non-Gaussian Tensor Programs,-1
1108,9996,Benefits of Permutation-Equivariance in Auction Mechanisms,-1
1106,2032,A Unified Model for Multi-class Anomaly Detection,-1
2311,3345,Efficient identification of informative features in simulation-based inference,-1
1102,11635,Learning low-dimensional generalizable natural features from retina using a U-net,-1
1101,3772,ResQ: A Residual Q Function-based Approach for Multi-Agent Reinforcement Learning Value Factorization,-1
1097,3203,Cross-modal Learning for Image-Guided Point Cloud Shape Completion,-1
2315,9718,A Reparametrization-Invariant Sharpness Measure Based on Information Geometry,-1
2317,7923,Distributed Distributionally Robust Optimization with Non-Convex Objectives,-1
1087,5607,VLMo: Unified Vision-Language Pre-Training with Mixture-of-Modality-Experts,-1
2354,3657,Attention-based Neural Cellular Automata,-1
1025,1680,Infinite-Fidelity Coregionalization  for Physical Simulation,-1
1401,365,Audio-Driven Co-Speech Gesture Video Generation,-1
2404,7687,VoiceBlock: Privacy through Real-Time Adversarial Attacks with Audio-to-Audio Models,-1
2391,11919,A Fast Scale-Invariant Algorithm for Non-negative Least Squares with Non-negative Data,-1
2392,1110,Predicting Label Distribution from Multi-label Ranking,-1
2393,7674,Embedding game: dimensionality reduction as a two-person zero-sum game,-1
2395,261,DAGMA: Learning DAGs via M-matrices and a Log-Determinant Acyclicity Characterization,-1
945,8861,Risk Bounds of Multi-Pass SGD for Least Squares  in  the Interpolation Regime,-1
2397,3953,Ultra-marginal Feature Importance,-1
944,7771,Explainable Spatio-Temporal Forecasting with Shape Functions,-1
943,4208,Self-supervised Heterogeneous Graph Pre-training Based on Structural Clustering,-1
942,4498,A Single-timescale Analysis for Stochastic Approximation with Multiple Coupled Sequences,-1
938,985,An Empirical Study on Disentanglement of Negative-free Contrastive Learning,-1
2405,11066,Self-Explaining Deviations for Coordination,-1
1023,11643,GPT3.int8(): 8-bit Matrix Multiplication for Transformers at Scale,-1
933,8769,Deciding What to Model: Value-Equivalent Sampling for Reinforcement Learning,-1
929,1182,SAVi++: Towards End-to-End Object-Centric Learning from Real-World Videos,-1
928,659,Q-ViT: Accurate and Fully Quantized Low-bit Vision Transformer,-1
2410,12712,ReCo: Retrieve and Co-segment for Zero-shot Transfer,-1
2411,3778,On Gap-dependent Bounds for Offline Reinforcement Learning,-1
925,12527,Parameter-free Regret in High Probability with Heavy Tails,-1
2413,4882,Taming Fat-Tailed (“Heavier-Tailed” with Potentially Infinite Variance) Noise in Federated Learning,-1
922,7623,Co-Modality Graph Contrastive Learning  for Imbalanced Node Classification,-1
920,3591,A sharp NMF result with applications in network modeling  ,-1
913,5311,Mingling Foresight with Imagination: Model-Based Cooperative Multi-Agent Reinforcement Learning,-1
949,4903,ZeroQuant: Efficient and Affordable Post-Training Quantization for Large-Scale Transformers,-1
952,10441,The Gyro-Structure of Some Matrix Manifolds,-1
962,10132,A Data-Augmentation Is Worth A Thousand Samples: Analytical Moments And Sampling-Free Training,-1
2385,6905,AutoMTL: A Programming Framework for Automating Efficient Multi-Task Learning,-1
1020,5691,MORA: Improving Ensemble Robustness Evaluation with Model Reweighing Attack,-1
2359,7207,Near-Optimal Private and Scalable $k$-Clustering,-1
2360,6615,How and Why to Manipulate Your Own Agent: On the Incentives of Users of Learning Agents,-1
1018,2287,Localized Curvature-based Combinatorial Subgraph Sampling for Large-scale Graphs,-1
1015,6018,An Error Analysis of Deep Density-Ratio Estimation with Bregman Divergence,-1
1012,11714,Multi-fidelity Monte Carlo: a pseudo-marginal approach,-1
1010,4823,GenerSpeech: Towards Style Transfer for Generalizable Out-Of-Domain Text-to-Speech,-1
1009,226,RLIP: Relational Language-Image Pre-training for Human-Object Interaction Detection,-1
996,2829,Semi-supervised Semantic Segmentation with Prototype-based Consistency Regularization,-1
993,9564,Accelerating SGD for Highly Ill-Conditioned Huge-Scale Online Matrix Completion,-1
990,11892,Test-Time Prompt Tuning for Zero-Shot Generalization in Vision-Language Models,-1
989,5138,Refining Low-Resource Unsupervised Translation by Language Disentanglement of Multilingual Translation Model,-1
988,9587,Principle Components Analysis based frameworks for efficient missing data imputation algorithms,-1
2376,2666,Object-Category Aware Reinforcement Learning,-1
987,3497,Change-point Detection for  Sparse and Dense Functional Data in General Dimensions,-1
985,7327,Few-shot Learning for Feature Selection with Hilbert-Schmidt Independence Criterion,-1
2379,2414,Expediting Large-Scale Vision Transformer for Dense Prediction without Fine-tuning,-1
984,7979,Robust On-Policy Sampling for Data-Efficient Policy Evaluation in Reinforcement Learning,-1
981,7953,Beyond the Return: Off-policy Function Estimation under User-specified Error-measuring Distributions,-1
2383,10063,Escaping Saddle Points for Effective Generalization on Class-Imbalanced Data,-1
971,10818,Simple Unsupervised Object-Centric Learning for Complex and Naturalistic Videos,-1
2294,8179,Finite-Time Regret of Thompson Sampling Algorithms for Exponential Family Multi-Armed Bandits,-1
1135,6821,AUTOMATA: Gradient Based Data Subset Selection for Compute-Efficient Hyper-parameter Tuning,-1
1139,729,Behavior Transformers: Cloning $k$ modes with one stone,-1
1297,10231,Meta Reinforcement Learning with Finite Training Tasks - a Density Estimation Approach ,-1
1328,9539,Power and limitations of single-qubit native quantum neural networks,-1
2209,7602,Decision-based Black-box Attack Against Vision Transformers via Patch-wise Adversarial Removal,-1
2210,7578,Non-identifiability and the Blessings of Misspecification in Models of Molecular Fitness,-1
1326,7414,Domain Adaptation meets Individual Fairness. And they get along.,-1
1322,7854,Pre-Trained Model Reusability Evaluation for Small-Data Transfer Learning,-1
1321,4060,AD-DROP: Attribution-Driven Dropout for Robust Language Model Fine-Tuning,-1
1315,8836,Text-Adaptive Multiple Visual Prototype Matching for Video-Text Retrieval,-1
1308,11486,Towards Trustworthy Automatic Diagnosis Systems by Emulating Doctors' Reasoning  with Deep Reinforcement Learning,-1
1304,7311,Understanding Non-linearity in Graph Neural Networks from the Bayesian-Inference Perspective,-1
1303,9397,A Regret-Variance Trade-Off in Online Learning,-1
2220,1186,Uncoupled Learning Dynamics with $O(\log T)$ Swap Regret in Multiplayer Games,-1
2290,4173,A Classification of $G$-invariant Shallow Neural Networks,-1
1285,2637,OST: Improving Generalization of DeepFake Detection via One-Shot Test-Time Training,-1
1281,693,Improved Fine-Tuning by Better Leveraging Pre-Training Data,-1
1280,7661,Your Out-of-Distribution Detection Method is Not Robust!,-1
1277,3378,Large-Scale Retrieval for Reinforcement Learning,-1
1251,955,Joint Entropy Search for Multi-Objective Bayesian Optimization,-1
2228,11428,Structure-Aware Image Segmentation with Homotopy Warping,-1
1245,1175,UDC: Unified DNAS for Compressible TinyML Models for Neural Processing Units,-1
2230,1017,A Policy-Guided Imitation Approach for Offline Reinforcement Learning,-1
2231,255,DOMINO: Decomposed Mutual Information Optimization for Generalized Context in Meta-Reinforcement Learning,-1
1243,9563,ShuffleMixer: An Efficient ConvNet for Image Super-Resolution,-1
1330,6888,Hyperbolic Embedding Inference for Structured Multi-Label Prediction,-1
1337,3881,Unifying Voxel-based Representation with Transformer for 3D Object Detection,-1
2204,8466,Sub-exponential time Sum-of-Squares lower bounds for Principal Components Analysis,-1
2202,6112,Don’t fear the unlabelled: safe semi-supervised learning via simple debiasing,-1
2175,6382,Entropy-Driven Mixed-Precision Quantization for Deep Network Design,-1
2179,4565,A Best-of-Both-Worlds Algorithm for Bandits with Delayed Feedback,-1
1384,12515,Communication Acceleration of Local Gradient Methods via an Accelerated Primal-Dual Algorithm with an Inexact Prox,-1
1382,7838,Minimax-Optimal Multi-Agent RL in Markov Games With a Generative Model,-1
1381,12368,SatMAE: Pre-training Transformers for Temporal and Multi-Spectral Satellite Imagery,-1
2183,7228,Friendly Noise against Adversarial Noise: A Powerful Defense against Data Poisoning Attack,-1
1379,12849,"A Practical, Progressively-Expressive GNN",-1
2186,4308,A Unifying Framework for Online Optimization with Long-Term Constraints,-1
2187,6127,Learning to Re-weight Examples with Optimal Transport for Imbalanced Classification,-1
1362,6669,Revisiting Non-Parametric Matching Cost Volumes for  Robust and Generalizable Stereo Matching,-1
2190,253,OpenAUC: Towards AUC-Oriented Open-Set Recognition,-1
1357,137,DeepTOP: Deep Threshold-Optimal Policy for MDPs and RMABs,-1
2192,10529,Diversity vs. Recognizability: Human-like generalization in one-shot generative models,-1
1355,8029,Optimal Neural Network Approximations of Wasserstein Gradient Direction via Convex Optimization,-1
1352,5297,One Positive Label is Sufficient: Single-Positive Multi-Label Learning with Label Enhancement,-1
1348,2317,SlateFree: a Model-Free Decomposition for Reinforcement Learning with Slate Actions,-1
1347,3441,How To Design Stable Machine Learned Solvers For Scalar Hyperbolic PDEs,-1
1342,10329,Decomposable Non-Smooth Convex Optimization with Nearly-Linear Gradient Oracle Complexity,-1
2199,4973,The Sample Complexity of One-Hidden-Layer Neural Networks,-1
2200,1945,Stationary Deep Reinforcement Learning with Quantum K-spin Hamiltonian Equation,-1
1341,8239,“Why Not Other Classes?”: Towards Class-Contrastive Back-Propagation Explanations,-1
2233,6990,Recursive Reasoning in Minimax Games: A Level $k$ Gradient Play Method,-1
1241,10197,Pre-trained Adversarial Perturbations,-1
1235,2451,A Quantitative Geometric Approach to Neural-Network Smoothness,-1
2265,560,OnePose++: Keypoint-Free One-Shot Object Pose Estimation without CAD Models,-1
1180,4021,Could Giant Pre-trained Image Models Extract Universal Representations?,-1
1179,3248,Bidirectional Learning for Offline Infinite-width Model-based Optimization,-1
1178,10229,Post-hoc estimators for learning to defer to an expert,-1
2270,8946, Learning Deep Input-Output Stable Dynamics,-1
1177,8664,Meta-Query-Net: Resolving Purity-Informativeness Dilemma in Open-set Active Learning,-1
2273,6161,Semi-Supervised Video Salient Object Detection Based on Uncertainty-Guided Pseudo Labels,-1
2274,607,Hierarchical  Normalization for Robust Monocular Depth Estimation,-1
1172,12696,End-to-end Stochastic Optimization with Energy-based Model,-1
1171,3862,Translation-equivariant Representation in Recurrent Networks with a Continuous Manifold of Attractors,-1
1170,579,Learn what matters: cross-domain imitation learning with task-relevant embeddings,-1
2278,9555,A Characterization of Semi-Supervised Adversarially Robust PAC Learnability,-1
1167,2368,The Unreasonable Effectiveness of Fully-Connected Layers for Low-Data Regimes,-1
2281,8221,Deep Learning: When Conventional Wisdom Fails to be Wise,-1
1163,3530,"In Differential Privacy, There is Truth: on Vote-Histogram Leakage in Ensemble Private Learning",-1
1157,1714,Multi-dataset Training of Transformers for Robust Action Recognition,-1
1155,737,Bridging the Gap between Object and Image-level Representations for Open-Vocabulary Detection,-1
1153,2511,Compressible-composable NeRF via Rank-residual Decomposition,-1
1152,6234,On Translation and Reconstruction Guarantees of the Cycle-Consistent Generative Adversarial Networks,-1
2287,7701,Communication-Efficient Topologies for Decentralized Learning with $O(1)$ Consensus Rate,-1
1148,9860,ULNeF: Untangled Layered Neural Fields for Mix-and-Match Virtual Try-On,-1
